rn:R01237	cpd:C00001
rn:R01241	cpd:C00001
rn:R01243	cpd:C00001
rn:R01244	cpd:C00001
rn:R01245	cpd:C00001
rn:R01258	cpd:C00001
rn:R01259	cpd:C00001
rn:R01260	cpd:C00001
rn:R01263	cpd:C00001
rn:R01264	cpd:C00001
rn:R01266	cpd:C00001
rn:R01267	cpd:C00001
rn:R01268	cpd:C00001
rn:R01270	cpd:C00001
rn:R01273	cpd:C00001
rn:R01274	cpd:C00001
rn:R01283	cpd:C00001
rn:R01286	cpd:C00001
rn:R01289	cpd:C00001
rn:R01290	cpd:C00001
rn:R01293	cpd:C00001
rn:R01294	cpd:C00001
rn:R01295	cpd:C00001
rn:R01296	cpd:C00001
rn:R01297	cpd:C00001
rn:R01298	cpd:C00001
rn:R01299	cpd:C00001
rn:R01301	cpd:C00001
rn:R01303	cpd:C00001
rn:R01306	cpd:C00001
rn:R01307	cpd:C00001
rn:R01308	cpd:C00001
rn:R01309	cpd:C00001
rn:R01310	cpd:C00001
rn:R01312	cpd:C00001
rn:R01313	cpd:C00001
rn:R01314	cpd:C00001
rn:R01315	cpd:C00001
rn:R01316	cpd:C00001
rn:R01317	cpd:C00001
rn:R01325	cpd:C00001
rn:R01328	cpd:C00001
rn:R01329	cpd:C00001
rn:R01331	cpd:C00001
rn:R01332	cpd:C00001
rn:R01333	cpd:C00001
rn:R01334	cpd:C00001
rn:R01335	cpd:C00001
rn:R01337	cpd:C00001
rn:R01338	cpd:C00001
rn:R01340	cpd:C00001
rn:R01342	cpd:C00001
rn:R01347	cpd:C00001
rn:R01348	cpd:C00001
rn:R01351	cpd:C00001
rn:R01352	cpd:C00001
rn:R01358	cpd:C00001
rn:R01364	cpd:C00001
rn:R01367	cpd:C00001
rn:R01369	cpd:C00001
rn:R01373	cpd:C00001
rn:R01374	cpd:C00001
rn:R01401	cpd:C00001
rn:R01408	cpd:C00001
rn:R01410	cpd:C00001
rn:R01411	cpd:C00001
rn:R01413	cpd:C00001
rn:R01416	cpd:C00001
rn:R01418	cpd:C00001
rn:R01419	cpd:C00001
rn:R01420	cpd:C00001
rn:R01421	cpd:C00001
rn:R01423	cpd:C00001
rn:R01424	cpd:C00001
rn:R01425	cpd:C00001
rn:R01426	cpd:C00001
rn:R01433	cpd:C00001
rn:R01434	cpd:C00001
rn:R01444	cpd:C00001
rn:R01446	cpd:C00001
rn:R01448	cpd:C00001
rn:R01452	cpd:C00001
rn:R01453	cpd:C00001
rn:R01454	cpd:C00001
rn:R01460	cpd:C00001
rn:R01462	cpd:C00001
rn:R01463	cpd:C00001
rn:R01466	cpd:C00001
rn:R01469	cpd:C00001
rn:R01470	cpd:C00001
rn:R01478	cpd:C00001
rn:R01480	cpd:C00001
rn:R01483	cpd:C00001
rn:R01484	cpd:C00001
rn:R01486	cpd:C00001
rn:R01489	cpd:C00001
rn:R01493	cpd:C00001
rn:R01494	cpd:C00001
rn:R01498	cpd:C00001
rn:R01508	cpd:C00001
rn:R01511	cpd:C00001
rn:R01515	cpd:C00001
