"cpd","compoundclass","ko","ec","reaction","referenceAG","compoundname","genesymbol","genename","enzyme_activity"
"C14866","Aliphatic","K17687","1.14.14.1",NA,"IARC2A","Chloral","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C14866","Chlorinated","K17687","1.14.14.1",NA,"IARC2A","Chloral","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C16038","Nitrogen-containing","K17687",NA,NA,"IARC2B","2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C16038","Aromatic","K17687",NA,NA,"IARC2B","2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C16452","Aliphatic","K17687",NA,NA,"IARC1","N'-Nitrosonornicotine","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C16452","Nitrogen-containing","K17687",NA,NA,"IARC1","N'-Nitrosonornicotine","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C16453","Nitrogen-containing","K17687","1.14.14.1",NA,"IARC1","4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C16453","Aliphatic","K17687","1.14.14.1",NA,"IARC1","4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C16756","Aromatic","K17687","1.14.14.1",NA,"IARC2B","Aflatoxin M1","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C16756","Aromatic","K17687","1.14.14.1",NA,"IARC1","Aflatoxin M1","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C19312","Polyaromatic","K17687",NA,NA,"EPA","Acenaphthene","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C19312","Polyaromatic","K17687",NA,NA,"ATSDR","Acenaphthene","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C19585","Aromatic","K17687","1.14.14.1",NA,"IARC1","Aflatoxin Q1","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C19586","Aromatic","K17687","1.14.14.1",NA,"IARC1","Aflatoxin B1-exo-8,9-epoxide","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C19594","Aromatic","K17687","1.14.14.1",NA,"IARC1","Aflatoxin-M1-8,9-epoxide","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C19595","Aromatic","K17687","1.14.14.1",NA,"IARC1","Aflatoxin B1-endo-8,9-epoxide","CYP4A11","cytochrome P450 family 4 subfamily A11","cytochrome P450"
"C00067","Aliphatic","K17689",NA,"R08264","PSL","Formaldehyde","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00067","Aliphatic","K17689",NA,"R08264","ATSDR","Formaldehyde","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00067","Aliphatic","K17689",NA,"R08264","IARC1","Formaldehyde","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07000","EPC","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07000","EPA","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07001","EPA","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07000","IARC2B","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07001","IARC2B","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07000","ATSDR","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07001","ATSDR","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07000","CONAMA","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07001","CONAMA","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07001","EPC","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07000","WFD","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00829","Polyaromatic","K17689",NA,"R07001","WFD","Naphthalene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C01576","Polyaromatic","K17689",NA,NA,"IARC1","Etoposide","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C06800","Aromatic","K17689",NA,"R09408","IARC1","Aflatoxin B1","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C06800","Aromatic","K17689",NA,"R09404","IARC1","Aflatoxin B1","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07108","Nitrogen-containing","K17689",NA,"R08268","IARC1","Tamoxifen","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07108","Nitrogen-containing","K17689",NA,"R08271","IARC1","Tamoxifen","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07108","Polyaromatic","K17689",NA,"R08268","IARC1","Tamoxifen","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07108","Polyaromatic","K17689",NA,"R08271","IARC1","Tamoxifen","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07079","EPA","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07081","ATSDR","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07079","CONAMA","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07080","CONAMA","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07080","EPC","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07081","EPC","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07080","EPA","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07079","ATSDR","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07080","ATSDR","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07081","EPA","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07081","IARC1","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07079","EPC","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07081","CONAMA","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07079","PSL","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07081","PSL","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07079","IARC1","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07080","IARC1","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07079","WFD","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07080","WFD","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07080","PSL","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07535","Polyaromatic","K17689",NA,"R07081","WFD","Benzo[a]pyrene","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07888","Organophosphorus","K17689",NA,"R08275","IARC1","Cyclophosphamide","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07888","Organophosphorus","K17689",NA,"R08276","IARC1","Cyclophosphamide","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07888","Chlorinated","K17689",NA,"R08275","IARC1","Cyclophosphamide","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07888","Chlorinated","K17689",NA,"R08276","IARC1","Cyclophosphamide","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07888","Nitrogen-containing","K17689",NA,"R08275","IARC1","Cyclophosphamide","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C07888","Nitrogen-containing","K17689",NA,"R08276","IARC1","Cyclophosphamide","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C16453","Nitrogen-containing","K17689",NA,"R09423","IARC1","4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C16453","Aliphatic","K17689",NA,"R09423","IARC1","4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C19585","Aromatic","K17689",NA,"R09404","IARC1","Aflatoxin Q1","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C19586","Aromatic","K17689",NA,"R09408","IARC1","Aflatoxin B1-exo-8,9-epoxide","CYP3A4","cytochrome P450 family 3 subfamily A4","cytochrome P450"
"C00067","Aliphatic","K17690","1.14.14.1",NA,"ATSDR","Formaldehyde","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C00067","Aliphatic","K17690","1.14.14.1",NA,"PSL","Formaldehyde","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C00067","Aliphatic","K17690","1.14.14.1",NA,"IARC1","Formaldehyde","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C00829","Polyaromatic","K17690","1.14.14.1",NA,"EPC","Naphthalene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C00829","Polyaromatic","K17690","1.14.14.1",NA,"CONAMA","Naphthalene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C00829","Polyaromatic","K17690","1.14.14.1",NA,"WFD","Naphthalene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C00829","Polyaromatic","K17690","1.14.14.1",NA,"IARC2B","Naphthalene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C00829","Polyaromatic","K17690","1.14.14.1",NA,"ATSDR","Naphthalene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C00829","Polyaromatic","K17690","1.14.14.1",NA,"EPA","Naphthalene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06604","Organophosphorus","K17690","1.14.14.1",NA,"ATSDR","Parathion","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06604","Organophosphorus","K17690","1.14.14.1",NA,"IARC2B","Parathion","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06604","Aromatic","K17690","1.14.14.1",NA,"ATSDR","Parathion","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06604","Aromatic","K17690","1.14.14.1",NA,"IARC2B","Parathion","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06604","Nitrogen-containing","K17690","1.14.14.1",NA,"ATSDR","Parathion","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06604","Nitrogen-containing","K17690","1.14.14.1",NA,"IARC2B","Parathion","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Aliphatic","K17690","1.14.14.1",NA,"EPA","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Aliphatic","K17690","1.14.14.1",NA,"PSL","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Aliphatic","K17690","1.14.14.1",NA,"CONAMA","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Aliphatic","K17690","1.14.14.1",NA,"IARC1","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Aliphatic","K17690","1.14.14.1",NA,"ATSDR","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Aliphatic","K17690","1.14.14.1",NA,"EPC","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Chlorinated","K17690","1.14.14.1",NA,"EPA","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Chlorinated","K17690","1.14.14.1",NA,"PSL","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Chlorinated","K17690","1.14.14.1",NA,"CONAMA","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Chlorinated","K17690","1.14.14.1",NA,"IARC1","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Chlorinated","K17690","1.14.14.1",NA,"ATSDR","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06790","Chlorinated","K17690","1.14.14.1",NA,"EPC","Trichloroethene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06800","Aromatic","K17690",NA,"R09408","IARC1","Aflatoxin B1","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06800","Aromatic","K17690","1.14.14.1",NA,"IARC1","Aflatoxin B1","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C06800","Aromatic","K17690",NA,"R09404","IARC1","Aflatoxin B1","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07108","Nitrogen-containing","K17690","1.14.14.1",NA,"IARC1","Tamoxifen","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07108","Polyaromatic","K17690","1.14.14.1",NA,"IARC1","Tamoxifen","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07434","Aromatic","K17690",NA,NA,"IARC2B","Phenobarbital","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07434","Nitrogen-containing","K17690",NA,NA,"IARC2B","Phenobarbital","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07535","Polyaromatic","K17690","1.14.14.1",NA,"IARC1","Benzo[a]pyrene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07535","Polyaromatic","K17690","1.14.14.1",NA,"CONAMA","Benzo[a]pyrene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07535","Polyaromatic","K17690","1.14.14.1",NA,"EPC","Benzo[a]pyrene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07535","Polyaromatic","K17690","1.14.14.1",NA,"EPA","Benzo[a]pyrene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07535","Polyaromatic","K17690","1.14.14.1",NA,"ATSDR","Benzo[a]pyrene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07535","Polyaromatic","K17690","1.14.14.1",NA,"PSL","Benzo[a]pyrene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C07535","Polyaromatic","K17690","1.14.14.1",NA,"WFD","Benzo[a]pyrene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14343","Nitrogen-containing","K17690",NA,NA,"ATSDR","Trifluralin","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14343","Nitrogen-containing","K17690",NA,NA,"EPC","Trifluralin","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14343","Nitrogen-containing","K17690",NA,NA,"WFD","Trifluralin","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14343","Halogenated","K17690",NA,NA,"ATSDR","Trifluralin","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14343","Halogenated","K17690",NA,NA,"EPC","Trifluralin","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14343","Halogenated","K17690",NA,NA,"WFD","Trifluralin","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14343","Aromatic","K17690",NA,NA,"ATSDR","Trifluralin","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14343","Aromatic","K17690",NA,NA,"EPC","Trifluralin","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14343","Aromatic","K17690",NA,NA,"WFD","Trifluralin","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14866","Aliphatic","K17690","1.14.14.1",NA,"IARC2A","Chloral","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C14866","Chlorinated","K17690","1.14.14.1",NA,"IARC2A","Chloral","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C16038","Nitrogen-containing","K17690",NA,NA,"IARC2B","2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C16038","Aromatic","K17690",NA,NA,"IARC2B","2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C16452","Aliphatic","K17690",NA,NA,"IARC1","N'-Nitrosonornicotine","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C16452","Nitrogen-containing","K17690",NA,NA,"IARC1","N'-Nitrosonornicotine","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C16453","Nitrogen-containing","K17690","1.14.14.1",NA,"IARC1","4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C16453","Aliphatic","K17690","1.14.14.1",NA,"IARC1","4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C16756","Aromatic","K17690","1.14.14.1",NA,"IARC1","Aflatoxin M1","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C16756","Aromatic","K17690","1.14.14.1",NA,"IARC2B","Aflatoxin M1","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C19312","Polyaromatic","K17690",NA,NA,"ATSDR","Acenaphthene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C19312","Polyaromatic","K17690",NA,NA,"EPA","Acenaphthene","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C19585","Aromatic","K17690",NA,"R09404","IARC1","Aflatoxin Q1","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C19585","Aromatic","K17690","1.14.14.1",NA,"IARC1","Aflatoxin Q1","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C19586","Aromatic","K17690",NA,"R09408","IARC1","Aflatoxin B1-exo-8,9-epoxide","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C19586","Aromatic","K17690","1.14.14.1",NA,"IARC1","Aflatoxin B1-exo-8,9-epoxide","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C19594","Aromatic","K17690","1.14.14.1",NA,"IARC1","Aflatoxin-M1-8,9-epoxide","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C19595","Aromatic","K17690","1.14.14.1",NA,"IARC1","Aflatoxin B1-endo-8,9-epoxide","CYP3A5","cytochrome P450 family 3 subfamily A5","cytochrome P450"
"C00067","Aliphatic","K17691","1.14.14.1",NA,"ATSDR","Formaldehyde","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C00067","Aliphatic","K17691","1.14.14.1",NA,"PSL","Formaldehyde","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C00067","Aliphatic","K17691","1.14.14.1",NA,"IARC1","Formaldehyde","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C00829","Polyaromatic","K17691","1.14.14.1",NA,"EPC","Naphthalene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C00829","Polyaromatic","K17691","1.14.14.1",NA,"WFD","Naphthalene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C00829","Polyaromatic","K17691","1.14.14.1",NA,"IARC2B","Naphthalene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C00829","Polyaromatic","K17691","1.14.14.1",NA,"CONAMA","Naphthalene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C00829","Polyaromatic","K17691","1.14.14.1",NA,"ATSDR","Naphthalene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C00829","Polyaromatic","K17691","1.14.14.1",NA,"EPA","Naphthalene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06604","Organophosphorus","K17691","1.14.14.1",NA,"ATSDR","Parathion","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06604","Organophosphorus","K17691","1.14.14.1",NA,"IARC2B","Parathion","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06604","Aromatic","K17691","1.14.14.1",NA,"ATSDR","Parathion","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06604","Aromatic","K17691","1.14.14.1",NA,"IARC2B","Parathion","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06604","Nitrogen-containing","K17691","1.14.14.1",NA,"ATSDR","Parathion","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06604","Nitrogen-containing","K17691","1.14.14.1",NA,"IARC2B","Parathion","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Aliphatic","K17691","1.14.14.1",NA,"EPA","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Aliphatic","K17691","1.14.14.1",NA,"IARC1","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Aliphatic","K17691","1.14.14.1",NA,"ATSDR","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Aliphatic","K17691","1.14.14.1",NA,"PSL","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Aliphatic","K17691","1.14.14.1",NA,"CONAMA","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Aliphatic","K17691","1.14.14.1",NA,"EPC","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Chlorinated","K17691","1.14.14.1",NA,"EPA","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Chlorinated","K17691","1.14.14.1",NA,"IARC1","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Chlorinated","K17691","1.14.14.1",NA,"ATSDR","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Chlorinated","K17691","1.14.14.1",NA,"PSL","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Chlorinated","K17691","1.14.14.1",NA,"CONAMA","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06790","Chlorinated","K17691","1.14.14.1",NA,"EPC","Trichloroethene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C06800","Aromatic","K17691","1.14.14.1",NA,"IARC1","Aflatoxin B1","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07108","Nitrogen-containing","K17691","1.14.14.1",NA,"IARC1","Tamoxifen","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07108","Polyaromatic","K17691","1.14.14.1",NA,"IARC1","Tamoxifen","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07434","Aromatic","K17691",NA,NA,"IARC2B","Phenobarbital","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07434","Nitrogen-containing","K17691",NA,NA,"IARC2B","Phenobarbital","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07535","Polyaromatic","K17691","1.14.14.1",NA,"CONAMA","Benzo[a]pyrene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07535","Polyaromatic","K17691","1.14.14.1",NA,"IARC1","Benzo[a]pyrene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07535","Polyaromatic","K17691","1.14.14.1",NA,"EPA","Benzo[a]pyrene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07535","Polyaromatic","K17691","1.14.14.1",NA,"PSL","Benzo[a]pyrene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07535","Polyaromatic","K17691","1.14.14.1",NA,"EPC","Benzo[a]pyrene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07535","Polyaromatic","K17691","1.14.14.1",NA,"ATSDR","Benzo[a]pyrene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C07535","Polyaromatic","K17691","1.14.14.1",NA,"WFD","Benzo[a]pyrene","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C14343","Nitrogen-containing","K17691",NA,NA,"WFD","Trifluralin","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C14343","Nitrogen-containing","K17691",NA,NA,"ATSDR","Trifluralin","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C14343","Nitrogen-containing","K17691",NA,NA,"EPC","Trifluralin","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
"C14343","Halogenated","K17691",NA,NA,"WFD","Trifluralin","CYP3A7","cytochrome P450 family 3 subfamily A7","cytochrome P450"
